year,region,npg,birth_rate,death_rate,migratory_growth,population
2008,Omsk Oblast,-1.9,12.4,14.5,-0.907,2673957.0
2008,Orenburg Oblast,-1.9,12.7,15.1,-3.653,1977392.0
2008,Oryol Oblast,-7.0,10.2,17.6,-0.746,699591.0
2008,Penza Oblast,-6.1,10.2,16.1,0.867,203128.0
2008,Perm Krai,-2.5,13.0,15.8,-2.502,934867.0
2008,Primorsky Krai,-3.2,11.3,14.7,-0.734,303783.0
2008,Pskov Oblast,-11.7,10.0,21.8,-1.61,4297613.0
2008,Altai Republic,9.1,21.3,12.5,-1.638,1174337.0
2008,Komi Republic,-0.5,12.2,13.2,-12.916999999999998,3220938.0
2008,Tuva Republic,13.9,25.2,11.6,-9.276,4764864.0
2008,Rostov Oblast,-4.2,10.8,14.9,2.982,2558322.0
2008,Ryazan Oblast,-8.5,10.1,18.4,2.912,509364.0
2008,Samara Oblast,-3.9,11.4,15.0,3.9539999999999997,4320114.0
2008,Saint Petersburg,-4.2,10.4,14.0,11.105,
2008,Saratov Oblast,-4.6,10.6,15.4,-0.46900000000000003,711509.0
2008,Sakhalin Oblast,-2.2,12.3,14.7,-6.590000000000001,1009016.0
2008,Sverdlovsk Oblast,-2.3,12.4,15.0,1.056,2759676.0
2008,Sevastopol,,,,,1116438.0
2008,Republic of North Ossetia-Alania,2.8,14.2,11.2,-2.605,3766778.0
2008,Smolensk Oblast,-9.6,10.1,19.2,1.079,1386952.0
2008,Stavropol Krai,-1.2,12.2,13.1,4.048,1026307.0
2008,Tambov Oblast,-8.6,9.2,17.6,0.702,1587959.0
2008,Republic of Tatarstan,-1.2,11.8,13.0,3.0260000000000002,1315355.0
2008,Tver Oblast,-10.0,10.7,20.6,1.541,1532946.0
2008,Tomsk Oblast,-0.1,12.8,13.0,5.112,1316217.0
2008,Tula Oblast,-11.4,9.0,20.1,3.874,1354848.0
2008,Tyumen Oblast,6.0,15.1,9.2,0.21400000000000002,531307.0
2008,Udmurt Republic,-0.7,13.3,14.0,-2.414,1491240.0
2008,Ulyanovsk Oblast,-5.0,10.3,15.2,-0.755,3489092.0
2008,Khabarovsk Krai,-1.8,12.2,14.5,-0.9029999999999999,1196920.0
2008,Republic of Khakassia,1.0,14.8,14.0,0.11100000000000002,1263016.0
2008,Khanty–Mansi Autonomous Okrug – Yugra,8.5,15.3,6.8,0.065,52825.0
2008,Chelyabinsk Oblast,-2.2,12.8,15.1,0.978,958929.0
2008,Chechen Republic,24.8,29.3,4.5,-2.462,524012.0
2008,Chuvash Republic,-2.7,11.7,14.6,-1.038,1292536.0
2008,Chukotka Autonomous Okrug,2.7,15.1,11.8,-15.586000000000002,439380.0
2008,Sakha (Yakutia) Republic,6.1,16.2,10.0,-6.945,2438910.0
2008,Yamalo-Nenets Autonomous Okrug,9.1,14.5,5.7,-11.421,838869.0
2008,Yaroslavl Oblast,-7.0,10.4,17.7,2.125,1204347.0
2009,Republic of Adygea,-1.6,12.4,14.1,2.471,1009926.0
2009,Altai Krai,-1.9,12.4,14.7,-1.346,4059373.0
2009,Amur Oblast,-1.4,13.2,15.1,-3.2649999999999997,1526258.0
2009,Arkhangelsk Oblast,-2.1,12.3,14.5,-4.947,1294251.0
2009,Astrakhan Oblast,0.8,14.2,13.3,0.37,966595.0
2009,Republic of Bashkortostan,0.6,13.7,13.1,1.6760000000000002,1457937.0
2009,Belgorod Oblast,-3.4,11.0,14.4,6.991,2618062.0
2009,Bryansk Oblast,-5.8,11.1,17.0,-0.11499999999999999,1214135.0
2009,Republic of Buryatia,4.4,17.4,12.9,-1.159,2338997.0
2009,Vladimir Oblast,-7.6,10.8,18.2,1.8519999999999999,2826525.0
2009,Volgograd Oblast,-3.1,11.4,14.4,1.6309999999999998,178148.0
2009,Vologda Oblast,-3.8,12.4,16.3,-0.9279999999999999,1109196.0
2009,Voronezh Oblast,-6.6,10.4,16.5,4.673,1074309.0
2009,Republic of Dagestan,12.4,18.5,5.9,3.004,409210.0
2009,Jewish Autonomous Oblast,-1.6,13.2,15.4,-1.951,2448287.0
2009,Zabaykalsky Krai,2.2,15.9,13.8,-2.5100000000000002,858126.0
2009,Ivanovo Oblast,-8.0,10.6,18.6,1.845,936613.0
2009,Republic of Ingushetia,15.0,18.7,4.6,-12.593,290277.0
2009,Irkutsk Oblast,1.3,15.2,14.3,-4.529,1015597.0
2009,Kabardino-Balkar Republic,4.2,13.6,9.8,-2.663,325179.0
2009,Kaliningrad Oblast,-3.1,11.5,14.6,5.176,470064.0
2009,Republic of Kalmykia,4.1,15.1,10.7,-6.07,653766.0
2009,Kaluga Oblast,-6.2,10.5,16.5,5.539,2776358.0
2009,Kamchatka Krai,0.1,11.9,12.5,-6.3020000000000005,1365003.0
2009,Karachay-Cherkess Republic,3.5,14.5,10.0,4.744,677793.0
2009,Republic of Karelia,-4.0,11.5,16.3,-3.582,5194439.0
2009,Kemerovo Oblast,-2.6,13.3,16.2,1.392,2832591.0
2009,Kirov Oblast,-5.2,11.4,17.1,-3.7030000000000003,925180.0
2009,Kostroma Oblast,-5.4,11.8,17.6,-1.6440000000000001,1143329.0
2009,Krasnodar Krai,-1.3,12.4,13.5,5.102,1698900.0
2009,Krasnoyarsk Krai,0.2,13.2,13.3,-0.089,1181981.0
2009,Republic of Crimea,,,,,160940.0
2009,Kurgan Oblast,-3.1,12.6,16.2,-3.9579999999999997,701609.0
2009,Kursk Oblast,-6.8,10.8,17.8,-0.496,844962.0
2009,Leningrad Oblast,-7.8,9.2,16.3,10.995999999999999,11281631.0
2009,Lipetsk Oblast,-5.6,10.9,16.2,1.324,6958015.0
2009,Magadan Oblast,-1.2,12.1,13.5,-10.839,805554.0
2009,Mari El Republic,-2.2,12.7,14.9,-0.9720000000000001,41857.0
2009,Republic of Mordovia,-5.9,9.8,15.5,-1.014,3343719.0
2009,Moscow,-0.4,11.0,10.6,9.224,645369.0
2009,Moscow Oblast,-4.9,11.0,15.3,14.180000000000001,2648923.0
2009,Murmansk Oblast,-1.2,10.8,12.5,-5.996,1987716.0
2009,Nenets Autonomous Okrug,4.8,16.5,11.8,1.381,2044256.0
2009,Nizhny Novgorod Oblast,-6.6,10.9,17.4,1.519,798855.0
2009,Novgorod Oblast,-9.2,11.2,20.4,0.44699999999999995,1398160.0
2009,Novosibirsk Oblast,-1.2,12.9,14.0,5.884,2660359.0
2009,Omsk Oblast,-0.9,12.7,13.8,-1.0210000000000001,1969602.0
2009,Orenburg Oblast,-0.5,13.3,14.3,-0.5589999999999999,690335.0
2009,Oryol Oblast,-6.2,10.4,17.0,-0.829,204687.0
2009,Penza Oblast,-5.5,10.3,15.6,1.309,922321.0
2009,Perm Krai,-1.7,13.3,15.3,-2.689,305306.0
2009,Primorsky Krai,-2.0,11.8,14.0,-0.221,4292469.0
2009,Pskov Oblast,-10.5,10.4,21.1,-1.621,1167904.0
2009,Altai Republic,8.4,20.3,12.2,-5.243,3221513.0
2009,Komi Republic,-0.4,12.4,13.3,-10.936,4798713.0
2009,Tuva Republic,14.5,26.1,12.0,-8.354000000000001,2545296.0
2009,Rostov Oblast,-3.8,10.9,14.5,1.9780000000000002,504896.0
2009,Ryazan Oblast,-7.7,10.1,17.7,2.43,4314337.0
2009,Samara Oblast,-3.3,11.5,14.6,3.145,711661.0
2009,Saint Petersburg,-2.8,11.3,13.5,9.732,1000711.0
2009,Saratov Oblast,-4.3,10.7,15.2,0.483,2767618.0
2009,Sakhalin Oblast,-2.4,12.1,14.7,-4.759,1107810.0
2009,Sverdlovsk Oblast,-1.5,12.8,14.6,0.199,3773526.0
2009,Sevastopol,,,,,1375415.0
2009,Republic of North Ossetia-Alania,2.9,14.3,11.2,-2.762,1031522.0
2009,Smolensk Oblast,-8.4,10.8,18.7,0.483,1576346.0
2009,Stavropol Krai,-1.1,12.1,12.9,4.691,1324409.0
2009,Tambov Oblast,-8.0,9.3,17.1,0.526,1528236.0
2009,Republic of Tatarstan,-0.3,12.4,12.7,3.2329999999999997,1308692.0
2009,Tver Oblast,-8.9,11.1,19.9,1.509,1351123.0
2009,Tomsk Oblast,0.3,13.2,12.9,8.1,531874.0
2009,Tula Oblast,-9.9,9.5,19.1,2.242,1504319.0
2009,Tyumen Oblast,6.7,15.5,9.0,1.262,3484809.0
2009,Udmurt Republic,0.6,13.8,13.2,-2.621,1224389.0
2009,Ulyanovsk Oblast,-4.4,10.5,14.9,-0.915,1258239.0
2009,Khabarovsk Krai,-1.1,12.5,14.2,-0.26,52138.0
2009,Republic of Khakassia,1.5,15.0,13.6,0.10900000000000001,958056.0
2009,Khanty–Mansi Autonomous Okrug – Yugra,9.0,15.6,6.7,2.0949999999999998,522966.0
2009,Chelyabinsk Oblast,-1.3,13.0,14.4,0.429,1286122.0
2009,Chechen Republic,23.8,29.1,5.4,-3.5520000000000005,439760.0
2009,Chuvash Republic,-1.1,12.6,13.9,-0.794,2430765.0
2009,Chukotka Autonomous Okrug,1.2,14.2,12.4,-19.628999999999998,834905.0
2009,Sakha (Yakutia) Republic,7.0,16.8,9.8,-6.611,1195378.0
2009,Yamalo-Nenets Autonomous Okrug,9.7,15.1,5.6,-7.864,1011120.0
2009,Yaroslavl Oblast,-5.7,10.9,16.9,1.026,4068545.0
2010,Republic of Adygea,-1.2,12.9,14.1,1.535,1531781.0
2010,Altai Krai,-2.3,12.7,15.0,-3.255,1286540.0
2010,Amur Oblast,-1.5,13.8,15.3,-5.992,969736.0
2010,Arkhangelsk Oblast,-2.0,12.4,14.6,-8.206999999999999,1449773.0
2010,Astrakhan Oblast,0.7,14.2,13.5,-1.969,2614165.0
2010,Republic of Bashkortostan,0.6,14.0,13.4,0.22200000000000003,1208364.0
2010,Belgorod Oblast,-3.5,10.9,14.4,3.893,2334895.0
2010,Bryansk Oblast,-6.3,10.7,17.0,-2.45,2868759.0
2010,Republic of Buryatia,4.3,17.0,12.7,-2.414,177500.0
2010,Vladimir Oblast,-7.2,10.8,18.0,1.3119999999999998,1108973.0
2010,Volgograd Oblast,-3.4,11.3,14.7,0.836,1067788.0
2010,Vologda Oblast,-4.2,12.5,16.7,-1.7449999999999999,411736.0
2010,Voronezh Oblast,-6.8,10.2,17.0,6.8,2440391.0
2010,Republic of Dagestan,12.1,18.0,5.9,3.597,859576.0
2010,Jewish Autonomous Oblast,-1.9,13.6,15.5,-4.907,938633.0
2010,Zabaykalsky Krai,2.1,15.9,13.8,-4.572,289672.0
2010,Ivanovo Oblast,-8.0,10.4,18.4,0.796,1014996.0
2010,Republic of Ingushetia,22.6,27.1,4.5,-15.812999999999999,323165.0
2010,Irkutsk Oblast,0.8,15.2,14.4,-5.861,473792.0
2010,Kabardino-Balkar Republic,5.2,14.6,9.4,-4.979,648718.0
2010,Kaliningrad Oblast,-2.8,11.4,14.2,6.1770000000000005,2772964.0
2010,Republic of Kalmykia,4.3,15.3,11.0,-6.952,1352692.0
2010,Kaluga Oblast,-5.5,11.0,16.5,-0.20400000000000001,672938.0
2010,Kamchatka Krai,-0.6,12.0,12.6,-4.090999999999999,5214222.0
2010,Karachay-Cherkess Republic,2.9,12.9,10.0,4.6450000000000005,2832854.0
2010,Republic of Karelia,-4.1,12.1,16.2,-5.385,
2010,Kemerovo Oblast,-3.0,13.1,16.1,-1.286,918585.0
2010,Kirov Oblast,-5.0,11.7,16.7,-5.367,1134990.0
2010,Kostroma Oblast,-5.6,12.1,17.7,-4.1659999999999995,1704905.0
2010,Krasnodar Krai,-1.3,12.2,13.5,4.381,1177052.0
2010,Krasnoyarsk Krai,0.1,13.6,13.5,-1.464,159002.0
2010,Republic of Crimea,,,,,699389.0
2010,Kurgan Oblast,-3.1,12.9,16.0,-7.62,839184.0
2010,Kursk Oblast,-6.5,11.1,17.6,-1.8379999999999999,11382161.0
2010,Leningrad Oblast,-7.0,8.8,15.8,15.038,7024207.0
2010,Lipetsk Oblast,-5.8,10.9,16.7,1.4929999999999999,799765.0
2010,Magadan Oblast,-1.5,11.5,13.0,-14.09,42115.0
2010,Mari El Republic,-2.5,12.7,15.2,-3.143,3326812.0
2010,Republic of Mordovia,-6.2,9.5,15.7,-0.944,639697.0
2010,Moscow,-0.3,10.7,11.0,14.135,2661594.0
2010,Moscow Oblast,-4.5,10.9,15.4,16.147,1983985.0
2010,Murmansk Oblast,-0.2,11.7,11.9,-6.8950000000000005,2042043.0
2010,Nenets Autonomous Okrug,4.7,16.6,11.9,-4.987,793144.0
2010,Nizhny Novgorod Oblast,-7.0,10.9,17.9,1.144,1392414.0
2010,Novgorod Oblast,-8.7,11.3,20.0,-2.122,2648654.0
2010,Novosibirsk Oblast,-0.7,13.2,13.9,2.572,1965178.0
2010,Omsk Oblast,-0.7,13.2,13.9,-3.093,681892.0
2010,Orenburg Oblast,-0.5,14.0,14.5,-4.701,205386.0
2010,Oryol Oblast,-6.4,11.0,17.4,-3.186,911977.0
2010,Penza Oblast,-5.7,10.2,15.9,-0.331,307323.0
2010,Perm Krai,-1.2,14.1,15.3,-4.558,4284775.0
2010,Primorsky Krai,-2.5,11.8,14.3,-3.482,1161805.0
2010,Pskov Oblast,-10.7,10.5,21.2,-4.99,3220910.0
2010,Altai Republic,8.3,20.5,12.2,-2.777,4832759.0
2010,Komi Republic,-0.2,12.9,13.1,-13.904,2535434.0
2010,Tuva Republic,15.2,26.8,11.6,-12.631,501279.0
2010,Rostov Oblast,-3.8,10.9,14.7,1.5699999999999998,4308472.0
2010,Ryazan Oblast,-7.9,10.2,18.1,-0.732,
2010,Samara Oblast,-3.6,11.6,15.2,1.889,711725.0
2010,Saint Petersburg,-2.0,11.4,13.4,15.703999999999999,993018.0
2010,Saratov Oblast,-4.9,10.8,15.7,-1.508,2777696.0
2010,Sakhalin Oblast,-2.8,12.1,14.9,-6.279999999999999,1099650.0
2010,Sverdlovsk Oblast,-0.9,13.4,14.3,-1.6960000000000002,3784458.0
2010,Sevastopol,,,,,1365329.0
2010,Republic of North Ossetia-Alania,3.6,14.5,10.9,-2.5260000000000002,1040245.0
2010,Smolensk Oblast,-8.0,10.4,18.4,-2.3289999999999997,1564654.0
2010,Stavropol Krai,-0.5,11.9,12.4,3.353,1333432.0
2010,Tambov Oblast,-8.0,9.5,17.5,-1.0070000000000001,1525117.0
2010,Republic of Tatarstan,-0.2,12.9,13.1,1.043,1301689.0
2010,Tver Oblast,-9.2,10.9,20.1,-2.043,1349230.0
2010,Tomsk Oblast,0.4,13.0,12.6,7.529000000000001,532739.0
2010,Tula Oblast,-9.8,9.5,19.3,0.643,1521222.0
2010,Tyumen Oblast,7.1,15.8,9.0,0.7230000000000001,3481818.0
2010,Udmurt Republic,0.3,14.2,13.9,-3.4880000000000004,1249898.0
2010,Ulyanovsk Oblast,-5.1,10.6,15.7,-3.4909999999999997,1255852.0
2010,Khabarovsk Krai,-1.7,12.9,14.6,-3.075,51179.0
2010,Republic of Khakassia,1.2,15.0,13.8,-2.054,958338.0
2010,Khanty–Mansi Autonomous Okrug – Yugra,9.6,16.4,6.8,0.8300000000000001,524141.0
2010,Chelyabinsk Oblast,-1.0,13.4,14.4,-0.78,1280088.0
2010,Chechen Republic,24.3,29.9,5.6,-4.353,439935.0
2010,Chuvash Republic,-1.6,12.9,14.5,-2.6510000000000002,2417358.0
2010,Chukotka Autonomous Okrug,0.9,14.7,13.8,-17.355,828660.0
2010,Sakha (Yakutia) Republic,7.0,16.8,9.8,-7.081999999999999,1182776.0
2010,Yamalo-Nenets Autonomous Okrug,10.3,15.8,5.5,-8.781,1009801.0
2010,Yaroslavl Oblast,-6.0,11.2,17.2,-1.192,4072085.0
2011,Republic of Adygea,-1.2,12.6,13.8,6.915000000000001,1532353.0
2011,Altai Krai,-1.9,12.7,14.6,-2.373,1275354.0
2011,Amur Oblast,-1.2,13.6,14.8,-7.377,971538.0
2011,Arkhangelsk Oblast,-1.7,12.1,13.9,-7.667,1441129.0
2011,Astrakhan Oblast,1.2,14.2,13.0,3.897,2607505.0
2011,Republic of Bashkortostan,0.4,13.8,13.4,-2.307,1201190.0
2011,Belgorod Oblast,-3.0,11.1,14.1,5.442,2334809.0
2011,Bryansk Oblast,-5.2,10.9,16.1,-3.378,2914204.0
2011,Republic of Buryatia,4.3,17.0,12.7,-4.483,176304.0
2011,Vladimir Oblast,-6.2,10.9,17.1,-0.175,1106155.0
2011,Volgograd Oblast,-2.6,11.2,13.8,-2.177,1060109.0
2011,Vologda Oblast,-2.7,13.0,15.7,0.472,414524.0
2011,Voronezh Oblast,-5.7,10.2,15.9,4.227,2427954.0
2011,Republic of Dagestan,12.9,18.7,5.8,-7.367,859792.0
2011,Jewish Autonomous Oblast,-1.3,14.2,15.5,-9.489,941823.0
2011,Zabaykalsky Krai,2.2,15.5,13.3,-8.415000000000001,288902.0
2011,Ivanovo Oblast,-6.5,10.4,16.9,0.752,1009191.0
2011,Republic of Ingushetia,23.0,27.0,4.0,14.834999999999999,321659.0
2011,Irkutsk Oblast,1.3,15.3,14.0,-2.802,477403.0
2011,Kabardino-Balkar Republic,5.6,15.0,9.4,-6.456,642582.0
2011,Kaliningrad Oblast,-1.5,11.8,13.3,6.8069999999999995,2761255.0
2011,Republic of Kalmykia,4.5,14.6,10.1,-12.106,1338758.0
2011,Kaluga Oblast,-4.5,10.9,15.4,3.5200000000000005,666391.0
2011,Kamchatka Krai,0.4,12.5,12.1,-5.083,5229998.0
2011,Karachay-Cherkess Republic,3.3,13.2,9.9,-9.067,2829105.0
2011,Republic of Karelia,-2.8,12.0,14.8,-1.7890000000000001,908813.0
2011,Kemerovo Oblast,-2.8,12.7,15.5,-1.017,1125648.0
2011,Kirov Oblast,-3.9,11.9,15.8,-4.186,1718581.0
2011,Kostroma Oblast,-4.3,12.3,16.6,-2.691,1172026.0
2011,Krasnodar Krai,-1.3,12.2,13.5,11.701,156534.0
2011,Krasnoyarsk Krai,0.5,13.5,13.0,2.811,695482.0
2011,Republic of Crimea,,,,,833263.0
2011,Kurgan Oblast,-2.9,12.8,15.7,-11.027,11776764.0
2011,Kursk Oblast,-5.3,11.5,16.8,1.682,6870552.0
2011,Leningrad Oblast,-6.1,8.6,14.7,14.95,794077.0
2011,Lipetsk Oblast,-4.5,10.7,15.2,-0.726,42104.0
2011,Magadan Oblast,-1.4,11.6,13.0,-11.8,3307648.0
2011,Mari El Republic,-1.1,13.1,14.2,-3.316,632799.0
2011,Republic of Mordovia,-5.3,9.5,14.8,-4.128,2666465.0
2011,Moscow,1.1,10.8,9.7,5.107,1976560.0
2011,Moscow Oblast,-3.1,11.0,14.1,16.008000000000003,2031497.0
2011,Murmansk Oblast,0.0,11.5,11.5,-7.676,785592.0
2011,Nenets Autonomous Okrug,4.7,15.2,10.5,3.194,1384006.0
2011,Nizhny Novgorod Oblast,-5.4,11.0,16.4,2.113,2633550.0
2011,Novgorod Oblast,-7.1,11.3,18.4,2.322,1953545.0
2011,Novosibirsk Oblast,-0.5,13.1,13.6,8.145,671272.0
2011,Omsk Oblast,0.1,13.6,13.5,-0.9039999999999999,206530.0
2011,Orenburg Oblast,-0.4,13.9,14.3,-3.476,899215.0
2011,Oryol Oblast,-5.8,10.5,16.3,0.323,308132.0
2011,Penza Oblast,-5.1,10.1,15.2,-0.265,4275223.0
2011,Perm Krai,-0.6,14.1,14.7,-0.307,1151838.0
2011,Primorsky Krai,-2.1,12.0,14.1,0.5549999999999999,3215311.0
2011,Pskov Oblast,-8.9,10.5,19.4,2.3609999999999998,4899344.0
2011,Altai Republic,10.5,22.7,12.2,-1.4220000000000002,2519282.0
2011,Komi Republic,0.7,13.1,12.4,-11.216,496739.0
2011,Tuva Republic,16.5,27.5,11.0,-12.501999999999999,4297227.0
2011,Rostov Oblast,-3.4,10.9,14.3,-0.061,712481.0
2011,Ryazan Oblast,-6.2,10.2,16.4,3.245,982887.0
2011,Samara Oblast,-2.9,11.5,14.4,2.565,2785524.0
2011,Saint Petersburg,-0.9,11.6,12.5,11.902,1089700.0
2011,Saratov Oblast,-3.8,10.7,14.5,-0.355,3787485.0
2011,Sakhalin Oblast,-2.4,11.8,14.2,-0.363,1350086.0
2011,Sverdlovsk Oblast,-0.6,13.5,14.1,3.055,1048538.0
2011,Sevastopol,,,,,1550330.0
2011,Republic of North Ossetia-Alania,3.7,14.6,10.9,-8.556999999999999,1343206.0
2011,Smolensk Oblast,-6.4,10.4,16.8,3.897,1520390.0
2011,Stavropol Krai,-0.5,11.8,12.3,1.044,1290478.0
2011,Tambov Oblast,-7.1,9.3,16.4,0.55,1342887.0
2011,Republic of Tatarstan,1.0,13.4,12.4,3.161,532286.0
2011,Tver Oblast,-7.7,11.0,18.7,1.841,1537134.0
2011,Tomsk Oblast,0.8,13.0,12.2,7.9319999999999995,3475634.0
2011,Tula Oblast,-8.3,9.4,17.7,4.502000000000001,1275113.0
2011,Tyumen Oblast,7.6,15.9,8.5,8.235,1250518.0
2011,Udmurt Republic,1.0,14.4,13.4,-2.532,50346.0
2011,Ulyanovsk Oblast,-4.0,10.8,14.8,-2.493,958258.0
2011,Khabarovsk Krai,-1.6,12.9,14.5,1.372,524925.0
2011,Republic of Khakassia,1.7,15.1,13.4,-1.8980000000000001,1271006.0
2011,Khanty–Mansi Autonomous Okrug – Yugra,9.9,16.4,6.5,5.667,442451.0
2011,Chelyabinsk Oblast,-0.6,13.6,14.2,1.89,2407230.0
2011,Chechen Republic,23.7,29.0,5.3,-2.675,821573.0
2011,Chuvash Republic,-0.7,12.9,13.6,-2.201,1171096.0
2011,Chukotka Autonomous Okrug,2.5,13.6,11.1,10.164,1014972.0
2011,Sakha (Yakutia) Republic,7.7,17.1,9.4,-10.248999999999999,4064245.0
2011,Yamalo-Nenets Autonomous Okrug,10.2,15.6,5.4,11.774,1536073.0
2011,Yaroslavl Oblast,-4.7,11.1,15.8,4.702,1264416.0
2012,Republic of Adygea,-0.5,12.9,13.4,4.907,971391.0
2012,Altai Krai,-0.9,13.7,14.6,-2.591,1431932.0
2012,Amur Oblast,-0.4,14.3,14.7,-5.277,2594825.0
2012,Arkhangelsk Oblast,-0.8,12.6,13.6,-8.481,1198546.0
2012,Astrakhan Oblast,2.4,15.1,12.7,-3.572,2331506.0
2012,Republic of Bashkortostan,1.4,14.6,13.2,-2.177,2930449.0
2012,Belgorod Oblast,-2.4,11.6,14.0,5.5840000000000005,174412.0
2012,Bryansk Oblast,-4.8,11.4,16.2,-3.739,1099396.0
2012,Republic of Buryatia,5.1,17.5,12.4,-4.654999999999999,1054040.0
2012,Vladimir Oblast,-5.2,11.5,16.7,-2.003,430495.0
2012,Volgograd Oblast,-1.9,11.7,13.6,-2.715,2424355.0
2012,Vologda Oblast,-1.1,14.0,15.1,-0.8789999999999999,859063.0
2012,Voronezh Oblast,-4.7,10.9,15.6,4.2700000000000005,946796.0
2012,Republic of Dagestan,13.4,19.1,5.7,-8.154,286689.0
2012,Jewish Autonomous Oblast,-1.1,14.1,15.2,-8.92,1008229.0
2012,Zabaykalsky Krai,3.1,16.2,13.1,-6.9319999999999995,320156.0
2012,Ivanovo Oblast,-5.8,11.1,16.9,0.994,474675.0
2012,Republic of Ingushetia,17.7,21.4,3.7,9.178,639681.0
2012,Irkutsk Oblast,2.0,15.9,13.9,-2.9899999999999998,2750829.0
2012,Kabardino-Balkar Republic,7.0,16.0,9.0,-7.211,1327915.0
2012,Kaliningrad Oblast,-0.8,12.4,13.2,9.152,661764.0
2012,Republic of Kalmykia,4.9,15.0,10.1,-13.828999999999999,5284464.0
2012,Kaluga Oblast,-4.1,11.7,15.8,1.389,2838396.0
2012,Kamchatka Krai,1.5,13.1,11.6,-0.181,
2012,Karachay-Cherkess Republic,3.9,13.7,9.8,-9.918000000000001,896264.0
2012,Republic of Karelia,-2.8,12.6,15.4,-1.5230000000000001,1121563.0
2012,Kemerovo Oblast,-1.4,13.8,15.2,-1.661,1733907.0
2012,Kirov Oblast,-2.8,12.8,15.6,-3.9090000000000003,1165916.0
2012,Kostroma Oblast,-3.2,12.9,16.1,-1.137,154485.0
2012,Krasnodar Krai,-0.2,13.0,13.2,8.731,692435.0
2012,Krasnoyarsk Krai,1.5,14.5,13.0,1.334,825454.0
2012,Republic of Crimea,,,,,11856578.0
2012,Kurgan Oblast,-2.1,13.9,16.0,-9.674,6955051.0
2012,Kursk Oblast,-4.6,12.0,16.6,2.6100000000000003,787948.0
2012,Leningrad Oblast,-5.7,9.0,14.7,15.588,42437.0
2012,Lipetsk Oblast,-3.7,11.7,15.4,0.497,3296947.0
2012,Magadan Oblast,-0.1,12.6,12.7,-13.727,629748.0
2012,Mari El Republic,0.5,14.2,13.7,-3.5740000000000003,2686863.0
2012,Republic of Mordovia,-4.5,10.0,14.5,-3.8240000000000003,1974820.0
2012,Moscow,1.4,11.3,9.9,8.875,2023665.0
2012,Moscow Oblast,-2.4,11.9,14.3,15.651,781281.0
2012,Murmansk Oblast,0.5,11.8,11.3,-10.106,1376538.0
2012,Nenets Autonomous Okrug,7.1,17.3,10.2,1.173,2631073.0
2012,Nizhny Novgorod Oblast,-4.3,11.8,16.1,2.12,1950483.0
2012,Novgorod Oblast,-5.8,12.1,17.9,-0.373,666924.0
2012,Novosibirsk Oblast,0.3,13.9,13.6,8.037,208425.0
2012,Omsk Oblast,1.1,14.9,13.8,-1.556,889837.0
2012,Orenburg Oblast,0.7,14.8,14.1,-4.438000000000001,309347.0
2012,Oryol Oblast,-5.2,11.2,16.4,-1.8190000000000002,4260643.0
2012,Penza Oblast,-4.1,10.8,14.9,-1.623,1148457.0
2012,Perm Krai,0.6,14.8,14.2,0.725,3214065.0
2012,Primorsky Krai,-1.1,12.6,13.7,-0.567,4953219.0
2012,Pskov Oblast,-8.5,11.1,19.6,0.358,2508754.0
2012,Altai Republic,10.9,22.4,11.5,-1.7100000000000002,495402.0
2012,Komi Republic,1.8,14.0,12.2,-12.184000000000001,4307594.0
2012,Tuva Republic,15.5,26.7,11.2,-11.881,
2012,Rostov Oblast,-2.3,11.7,14.0,0.853,709032.0
2012,Ryazan Oblast,-5.5,10.9,16.4,2.234,980482.0
2012,Samara Oblast,-1.8,12.1,13.9,1.564,2787030.0
2012,Saint Petersburg,0.2,12.6,12.4,14.846,1082545.0
2012,Saratov Oblast,-2.9,11.4,14.3,0.724,3803189.0
2012,Sakhalin Oblast,-1.2,12.7,13.9,-3.067,1342200.0
2012,Sverdlovsk Oblast,0.3,14.3,14.0,1.564,1057748.0
2012,Sevastopol,,,,,1544545.0
2012,Republic of North Ossetia-Alania,4.7,15.3,10.6,-8.741,1361642.0
2012,Smolensk Oblast,-6.3,10.5,16.8,0.844,1518091.0
2012,Stavropol Krai,0.6,12.6,12.0,0.8140000000000001,1282094.0
2012,Tambov Oblast,-6.5,9.7,16.2,0.197,1342475.0
2012,Republic of Tatarstan,2.3,14.5,12.2,2.567,532135.0
2012,Tver Oblast,-6.7,11.6,18.3,0.5509999999999999,1561238.0
2012,Tomsk Oblast,1.7,13.6,11.9,4.470000000000001,3480142.0
2012,Tula Oblast,-7.6,10.1,17.7,-0.209,1302165.0
2012,Tyumen Oblast,8.8,16.8,8.4,5.929,1247012.0
2012,Udmurt Republic,2.4,15.3,12.9,-2.7,50988.0
2012,Ulyanovsk Oblast,-2.7,11.5,14.2,-3.2649999999999997,955859.0
2012,Khabarovsk Krai,0.2,13.8,13.6,-0.396,536558.0
2012,Republic of Khakassia,2.6,16.0,13.4,-0.952,1271030.0
2012,Khanty–Mansi Autonomous Okrug – Yugra,11.4,17.7,6.3,3.179,444403.0
2012,Chelyabinsk Oblast,0.2,14.4,14.2,1.338,2398751.0
2012,Chechen Republic,20.7,26.2,5.5,-3.495,816910.0
2012,Chuvash Republic,0.7,14.0,13.3,-3.5700000000000003,1159506.0
2012,Chukotka Autonomous Okrug,2.6,14.0,11.4,-6.603,1013840.0
